 2.14560000e-10  8.89930000e-01  2.14560000e-10  1.13486643e+00  2.14560000e-10  3.09220913e-08  2.14560000e-10  2.42422716e-17  2.14560000e-10  0.00000000e+00 
 2.16560000e-10  8.89930000e-01  2.16560000e-10  1.13486643e+00  2.16560000e-10  3.09220921e-08  2.16560000e-10  2.42422716e-17  2.16560000e-10  0.00000000e+00 
 2.18560000e-10  8.89930000e-01  2.18560000e-10  1.13486643e+00  2.18560000e-10  3.09220896e-08  2.18560000e-10  2.42422716e-17  2.18560000e-10  0.00000000e+00 
 2.20560000e-10  8.89930000e-01  2.20560000e-10  1.13486643e+00  2.20560000e-10  3.09220904e-08  2.20560000e-10  2.42422716e-17  2.20560000e-10  0.00000000e+00 
 2.22560000e-10  8.89930000e-01  2.22560000e-10  1.13486643e+00  2.22560000e-10  3.09220904e-08  2.22560000e-10  2.42422716e-17  2.22560000e-10  0.00000000e+00 
 2.24560000e-10  8.89930000e-01  2.24560000e-10  1.13486643e+00  2.24560000e-10  3.09220903e-08  2.24560000e-10  2.42422716e-17  2.24560000e-10  0.00000000e+00 
 2.26560000e-10  8.89930000e-01  2.26560000e-10  1.13486643e+00  2.26560000e-10  3.09220908e-08  2.26560000e-10  2.42422716e-17  2.26560000e-10  0.00000000e+00 
 2.28560000e-10  8.89930000e-01  2.28560000e-10  1.13486643e+00  2.28560000e-10  3.09220914e-08  2.28560000e-10  2.42422716e-17  2.28560000e-10  0.00000000e+00 
 2.30560000e-10  8.89930000e-01  2.30560000e-10  1.13486643e+00  2.30560000e-10  3.09220906e-08  2.30560000e-10  2.42422716e-17  2.30560000e-10  0.00000000e+00 
 2.32560000e-10  8.89930000e-01  2.32560000e-10  1.13486643e+00  2.32560000e-10  3.09220917e-08  2.32560000e-10  2.42422716e-17  2.32560000e-10  0.00000000e+00 
 2.34560000e-10  8.89930000e-01  2.34560000e-10  1.13486643e+00  2.34560000e-10  3.09220908e-08  2.34560000e-10  2.42422716e-17  2.34560000e-10  0.00000000e+00 
 2.36560000e-10  8.89930000e-01  2.36560000e-10  1.13486643e+00  2.36560000e-10  3.09220903e-08  2.36560000e-10  2.42422716e-17  2.36560000e-10  0.00000000e+00 
 2.38560000e-10  8.89930000e-01  2.38560000e-10  1.13486643e+00  2.38560000e-10  3.09220897e-08  2.38560000e-10  2.42422716e-17  2.38560000e-10  0.00000000e+00 
 2.40560000e-10  8.89930000e-01  2.40560000e-10  1.13486643e+00  2.40560000e-10  3.09220876e-08  2.40560000e-10  2.42422716e-17  2.40560000e-10  0.00000000e+00 
 2.42560000e-10  8.89930000e-01  2.42560000e-10  1.13486643e+00  2.42560000e-10  3.09220879e-08  2.42560000e-10  2.42422716e-17  2.42560000e-10  0.00000000e+00 
 2.44560000e-10  8.89930000e-01  2.44560000e-10  1.13486643e+00  2.44560000e-10  3.09220882e-08  2.44560000e-10  2.42422716e-17  2.44560000e-10  0.00000000e+00 
 2.46560000e-10  8.89930000e-01  2.46560000e-10  1.13486643e+00  2.46560000e-10  3.09220880e-08  2.46560000e-10  2.42422716e-17  2.46560000e-10  0.00000000e+00 
 2.48560000e-10  8.89930000e-01  2.48560000e-10  1.13486643e+00  2.48560000e-10  3.09220882e-08  2.48560000e-10  2.42422716e-17  2.48560000e-10  0.00000000e+00 
 2.50560000e-10  8.89930000e-01  2.50560000e-10  1.13486643e+00  2.50560000e-10  3.09220883e-08  2.50560000e-10  2.42422716e-17  2.50560000e-10  0.00000000e+00 
 2.52560000e-10  8.89930000e-01  2.52560000e-10  1.13486643e+00  2.52560000e-10  3.09220881e-08  2.52560000e-10  2.42422716e-17  2.52560000e-10  0.00000000e+00 
 2.54560000e-10  8.89930000e-01  2.54560000e-10  1.13486643e+00  2.54560000e-10  3.09220878e-08  2.54560000e-10  2.42422716e-17  2.54560000e-10  0.00000000e+00 
 2.56560000e-10  8.89930000e-01  2.56560000e-10  1.13486643e+00  2.56560000e-10  3.09220880e-08  2.56560000e-10  2.42422716e-17  2.56560000e-10  0.00000000e+00 
 2.58560000e-10  8.89930000e-01  2.58560000e-10  1.13486643e+00  2.58560000e-10  3.09220881e-08  2.58560000e-10  2.42422716e-17  2.58560000e-10  0.00000000e+00 
 2.60560000e-10  8.89930000e-01  2.60560000e-10  1.13486643e+00  2.60560000e-10  3.09220881e-08  2.60560000e-10  2.42422716e-17  2.60560000e-10  0.00000000e+00 
 2.62560000e-10  8.89930000e-01  2.62560000e-10  1.13486643e+00  2.62560000e-10  3.09220881e-08  2.62560000e-10  2.42422716e-17  2.62560000e-10  0.00000000e+00 
 2.64560000e-10  8.89930000e-01  2.64560000e-10  1.13486643e+00  2.64560000e-10  3.09220880e-08  2.64560000e-10  2.42422716e-17  2.64560000e-10  0.00000000e+00 
 2.66560000e-10  8.89930000e-01  2.66560000e-10  1.13486643e+00  2.66560000e-10  3.09220881e-08  2.66560000e-10  2.42422716e-17  2.66560000e-10  0.00000000e+00 
 2.68560000e-10  8.89930000e-01  2.68560000e-10  1.13486643e+00  2.68560000e-10  3.09220882e-08  2.68560000e-10  2.42422716e-17  2.68560000e-10  0.00000000e+00 
 2.70560000e-10  8.89930000e-01  2.70560000e-10  1.13486643e+00  2.70560000e-10  3.09220881e-08  2.70560000e-10  2.42422716e-17  2.70560000e-10  0.00000000e+00 
 2.72560000e-10  8.89930000e-01  2.72560000e-10  1.13486643e+00  2.72560000e-10  3.09220881e-08  2.72560000e-10  2.42422716e-17  2.72560000e-10  0.00000000e+00 
 2.74560000e-10  8.89930000e-01  2.74560000e-10  1.13486643e+00  2.74560000e-10  3.09220881e-08  2.74560000e-10  2.42422716e-17  2.74560000e-10  0.00000000e+00 
 2.76560000e-10  8.89930000e-01  2.76560000e-10  1.13486643e+00  2.76560000e-10  3.09220881e-08  2.76560000e-10  2.42422716e-17  2.76560000e-10  0.00000000e+00 
 2.78560000e-10  8.89930000e-01  2.78560000e-10  1.13486643e+00  2.78560000e-10  3.09220881e-08  2.78560000e-10  2.42422716e-17  2.78560000e-10  0.00000000e+00 
 2.80560000e-10  8.89930000e-01  2.80560000e-10  1.13486643e+00  2.80560000e-10  3.09220881e-08  2.80560000e-10  2.42422716e-17  2.80560000e-10  0.00000000e+00 
 2.82560000e-10  8.89930000e-01  2.82560000e-10  1.13486643e+00  2.82560000e-10  3.09220881e-08  2.82560000e-10  2.42422716e-17  2.82560000e-10  0.00000000e+00 
 2.84560000e-10  8.89930000e-01  2.84560000e-10  1.13486643e+00  2.84560000e-10  3.09220881e-08  2.84560000e-10  2.42422716e-17  2.84560000e-10  0.00000000e+00 
 2.86560000e-10  8.89930000e-01  2.86560000e-10  1.13486643e+00  2.86560000e-10  3.09220883e-08  2.86560000e-10  2.42422716e-17  2.86560000e-10  0.00000000e+00 
 2.88560000e-10  8.89930000e-01  2.88560000e-10  1.13486643e+00  2.88560000e-10  3.09220881e-08  2.88560000e-10  2.42422716e-17  2.88560000e-10  0.00000000e+00 
