block,instance,n,n_sweeps,p_s,deg_mean,coupling,b_accum,e_accum_fJ,e_accum_provenance,synapse_on,synapse_pJ_per_update,k,n_par,share,rail_vt,platform,e_update_pJ,tts_s,energy_J,energy_ratio_vs_cmos,tts_ratio_vs_cmos
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,64,16.0,4.0,cmos-pbit,12.331512409999998,0.36471707389391805,0.0562189140357717,1.0,1.0
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,64,16.0,4.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,81.09305385680591,0.049999999999999996
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,64,16.0,4.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,321084.7354576524,1767.6162499810741
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,1.0,4.0,sMTJ-array,8.114512409999998,0.054707561084087704,0.03699376527813855,0.6580305918858497,0.15
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,1.0,4.0,sMTJ-array-e2e,21.42844625252847,0.9493585433458687,0.09769150269144097,1.737698146023962,2.6029999999999998
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,1.0,4.0,cmos-pbit,12.331512409999998,0.36471707389391805,0.0562189140357717,1.0,1.0
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,1.0,4.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,81.09305385680591,0.049999999999999996
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,1.0,4.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,321084.7354576524,1767.6162499810741
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,4.0,4.0,sMTJ-array,8.114512409999998,0.054707561084087704,0.03699376527813855,0.6580305918858497,0.15
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,4.0,4.0,sMTJ-array-e2e,15.932446252528473,2.9221131960380715,0.0726354397149288,1.2920107220269568,8.012
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,4.0,4.0,cmos-pbit,12.331512409999998,0.36471707389391805,0.0562189140357717,1.0,1.0
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,4.0,4.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,81.09305385680591,0.049999999999999996
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,4.0,4.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,321084.7354576524,1767.6162499810741
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,16.0,4.0,sMTJ-array,8.114512409999998,0.054707561084087704,0.03699376527813855,0.6580305918858497,0.15
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,16.0,4.0,sMTJ-array-e2e,14.558446252528471,10.813131806806883,0.06637142397080076,1.1805888660277053,29.648
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,16.0,4.0,cmos-pbit,12.331512409999998,0.36471707389391805,0.0562189140357717,1.0,1.0
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,16.0,4.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,81.09305385680591,0.049999999999999996
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,16.0,4.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,321084.7354576524,1767.6162499810741
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,3,64,1.0,4.0,sMTJ-array,8.114512409999998,0.054707561084087704,0.03699376527813855,0.6580305918858497,0.15
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,3,64,1.0,4.0,sMTJ-array-e2e,25.116446252528473,1.0223019581246524,0.11450495979795058,2.036769328647862,2.8030000000000004
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,3,64,1.0,4.0,cmos-pbit,12.331512409999998,0.36471707389391805,0.0562189140357717,1.0,1.0
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,3,64,1.0,4.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,81.09305385680591,0.049999999999999996
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,3,64,1.0,4.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,321084.7354576524,1767.6162499810741
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,3,64,4.0,4.0,sMTJ-array,8.114512409999998,0.054707561084087704,0.03699376527813855,0.6580305918858497,0.15
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,3,64,4.0,4.0,sMTJ-array-e2e,17.788196252528472,2.9950566108168553,0.08109573608841178,1.4424991567217242,8.212
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,3,64,4.0,4.0,cmos-pbit,12.331512409999998,0.36471707389391805,0.0562189140357717,1.0,1.0
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,3,64,4.0,4.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,81.09305385680591,0.049999999999999996
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,3,64,4.0,4.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,321084.7354576524,1767.6162499810741
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,3,64,16.0,4.0,sMTJ-array,8.114512409999998,0.054707561084087704,0.03699376527813855,0.6580305918858497,0.15
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,3,64,16.0,4.0,sMTJ-array-e2e,15.956133752528473,10.886075221585667,0.07274343016102708,1.2939316137401897,29.848000000000003
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,3,64,16.0,4.0,cmos-pbit,12.331512409999998,0.36471707389391805,0.0562189140357717,1.0,1.0
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,3,64,16.0,4.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,81.09305385680591,0.049999999999999996
readgrow:device_growth_only,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,3,64,16.0,4.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,321084.7354576524,1767.6162499810741
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,1.0,4.0,sMTJ-array,18.365426459999995,0.0003886866695581642,0.000585714580164331,0.8132618738969648,0.15
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,1.0,4.0,sMTJ-array-e2e,25.35475377157147,0.006226760446321792,0.0008086198811027215,1.1227648107913502,2.4030000000000005
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,1.0,4.0,cmos-pbit,22.582426459999994,0.002591244463721095,0.0007202041543613999,1.0,1.0
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,1.0,4.0,fpga-sbm,1000.0000000000001,0.000159461197767452,0.0318922395534904,44.282221034630155,0.06153846153846154
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,1.0,4.0,cpu-numba,3959460.399957606,4.509859270643103,126.27605957800687,175333.7006087878,1740.4221538275192
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,4.0,4.0,sMTJ-array,18.365426459999995,0.0003886866695581642,0.000585714580164331,0.8132618738969648,0.15
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,4.0,4.0,sMTJ-array-e2e,21.690253771571467,0.020242801750589196,0.0006917507692589558,0.9604926118099478,7.812000000000001
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,4.0,4.0,cmos-pbit,22.582426459999994,0.002591244463721095,0.0007202041543613999,1.0,1.0
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,4.0,4.0,fpga-sbm,1000.0000000000001,0.000159461197767452,0.0318922395534904,44.282221034630155,0.06153846153846154
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,4.0,4.0,cpu-numba,3959460.399957606,4.509859270643103,126.27605957800687,175333.7006087878,1740.4221538275192
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,16.0,4.0,sMTJ-array,18.365426459999995,0.0003886866695581642,0.000585714580164331,0.8132618738969648,0.15
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,16.0,4.0,sMTJ-array-e2e,20.77412877157147,0.0763069669676588,0.0006625334912980144,0.9199245620645973,29.448
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,16.0,4.0,cmos-pbit,22.582426459999994,0.002591244463721095,0.0007202041543613999,1.0,1.0
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,16.0,4.0,fpga-sbm,1000.0000000000001,0.000159461197767452,0.0318922395534904,44.282221034630155,0.06153846153846154
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,1,64,16.0,4.0,cpu-numba,3959460.399957606,4.509859270643103,126.27605957800687,175333.7006087878,1740.4221538275192
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,2,64,1.0,4.0,sMTJ-array,18.365426459999995,0.0003886866695581642,0.000585714580164331,0.8132618738969648,0.15
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,2,64,1.0,4.0,sMTJ-array-e2e,29.041753771571468,0.006745009339066011,0.0009262065683364405,1.2860333597460314,2.6030000000000006
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,2,64,1.0,4.0,cmos-pbit,22.582426459999994,0.002591244463721095,0.0007202041543613999,1.0,1.0
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,2,64,1.0,4.0,fpga-sbm,1000.0000000000001,0.000159461197767452,0.0318922395534904,44.282221034630155,0.06153846153846154
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,2,64,1.0,4.0,cpu-numba,3959460.399957606,4.509859270643103,126.27605957800687,175333.7006087878,1740.4221538275192
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,2,64,4.0,4.0,sMTJ-array,18.365426459999995,0.0003886866695581642,0.000585714580164331,0.8132618738969648,0.15
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,2,64,4.0,4.0,sMTJ-array-e2e,23.545753771571466,0.020761050643333414,0.0007509268197504571,1.042658272939704,8.012
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,2,64,4.0,4.0,cmos-pbit,22.582426459999994,0.002591244463721095,0.0007202041543613999,1.0,1.0
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,2,64,4.0,4.0,fpga-sbm,1000.0000000000001,0.000159461197767452,0.0318922395534904,44.282221034630155,0.06153846153846154
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,2,64,4.0,4.0,cpu-numba,3959460.399957606,4.509859270643103,126.27605957800687,175333.7006087878,1740.4221538275192
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,2,64,16.0,4.0,sMTJ-array,18.365426459999995,0.0003886866695581642,0.000585714580164331,0.8132618738969648,0.15
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,2,64,16.0,4.0,sMTJ-array-e2e,22.171753771571467,0.07682521586040303,0.0007071068826039614,0.9818145012381222,29.648000000000003
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,2,64,16.0,4.0,cmos-pbit,22.582426459999994,0.002591244463721095,0.0007202041543613999,1.0,1.0
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,2,64,16.0,4.0,fpga-sbm,1000.0000000000001,0.000159461197767452,0.0318922395534904,44.282221034630155,0.06153846153846154
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,2,64,16.0,4.0,cpu-numba,3959460.399957606,4.509859270643103,126.27605957800687,175333.7006087878,1740.4221538275192
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,3,64,1.0,4.0,sMTJ-array,18.365426459999995,0.0003886866695581642,0.000585714580164331,0.8132618738969648,0.15
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,3,64,1.0,4.0,sMTJ-array-e2e,32.72975377157147,0.00726325823181023,0.0010438251478097132,1.4493461909217475,2.8030000000000004
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,3,64,1.0,4.0,cmos-pbit,22.582426459999994,0.002591244463721095,0.0007202041543613999,1.0,1.0
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,3,64,1.0,4.0,fpga-sbm,1000.0000000000001,0.000159461197767452,0.0318922395534904,44.282221034630155,0.06153846153846154
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,3,64,1.0,4.0,cpu-numba,3959460.399957606,4.509859270643103,126.27605957800687,175333.7006087878,1740.4221538275192
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,3,64,4.0,4.0,sMTJ-array,18.365426459999995,0.0003886866695581642,0.000585714580164331,0.8132618738969648,0.15
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,3,64,4.0,4.0,sMTJ-array-e2e,25.40150377157147,0.02127929953607763,0.0008101108433018471,1.124835004624719,8.212
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,3,64,4.0,4.0,cmos-pbit,22.582426459999994,0.002591244463721095,0.0007202041543613999,1.0,1.0
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,3,64,4.0,4.0,fpga-sbm,1000.0000000000001,0.000159461197767452,0.0318922395534904,44.282221034630155,0.06153846153846154
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,3,64,4.0,4.0,cpu-numba,3959460.399957606,4.509859270643103,126.27605957800687,175333.7006087878,1740.4221538275192
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,3,64,16.0,4.0,sMTJ-array,18.365426459999995,0.0003886866695581642,0.000585714580164331,0.8132618738969648,0.15
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,3,64,16.0,4.0,sMTJ-array-e2e,23.56944127157147,0.07734346475314725,0.0007516822671748806,1.043707208050462,29.848000000000006
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,3,64,16.0,4.0,cmos-pbit,22.582426459999994,0.002591244463721095,0.0007202041543613999,1.0,1.0
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,3,64,16.0,4.0,fpga-sbm,1000.0000000000001,0.000159461197767452,0.0318922395534904,44.282221034630155,0.06153846153846154
readgrow:autozero_plus_growth,G1,800,10000,0.685,47.94,count_core,8,366.76,MEASURED,1,17.5824,3,64,16.0,4.0,cpu-numba,3959460.399957606,4.509859270643103,126.27605957800687,175333.7006087878,1740.4221538275192
readgrow:autozero_plus_growth,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,64,1.0,4.0,sMTJ-array,8.114512409999998,0.054707561084087704,0.03699376527813855,0.6580305918858497,0.15
readgrow:autozero_plus_growth,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,64,1.0,4.0,sMTJ-array-e2e,15.103839721571473,0.8764151285670851,0.06885785284767845,1.2248164879859593,2.403
readgrow:autozero_plus_growth,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,64,1.0,4.0,cmos-pbit,12.331512409999998,0.36471707389391805,0.0562189140357717,1.0,1.0
readgrow:autozero_plus_growth,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,64,1.0,4.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,81.09305385680591,0.049999999999999996
readgrow:autozero_plus_growth,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,64,1.0,4.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,321084.7354576524,1767.6162499810741
readgrow:autozero_plus_growth,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,64,4.0,4.0,sMTJ-array,8.114512409999998,0.054707561084087704,0.03699376527813855,0.6580305918858497,0.15
readgrow:autozero_plus_growth,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,64,4.0,4.0,sMTJ-array-e2e,11.439339721571471,2.849169781259288,0.05215153138162517,0.9276509921276942,7.812000000000001
readgrow:autozero_plus_growth,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,64,4.0,4.0,cmos-pbit,12.331512409999998,0.36471707389391805,0.0562189140357717,1.0,1.0
readgrow:autozero_plus_growth,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,64,4.0,4.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,81.09305385680591,0.049999999999999996
readgrow:autozero_plus_growth,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,64,4.0,4.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,321084.7354576524,1767.6162499810741
readgrow:autozero_plus_growth,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,64,16.0,4.0,sMTJ-array,8.114512409999998,0.054707561084087704,0.03699376527813855,0.6580305918858497,0.15
readgrow:autozero_plus_growth,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,64,16.0,4.0,sMTJ-array-e2e,10.523214721571472,10.740188392028099,0.04797495101511186,0.853359618163128,29.448
readgrow:autozero_plus_growth,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,64,16.0,4.0,cmos-pbit,12.331512409999998,0.36471707389391805,0.0562189140357717,1.0,1.0
readgrow:autozero_plus_growth,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,64,16.0,4.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,81.09305385680591,0.049999999999999996
readgrow:autozero_plus_growth,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,1,64,16.0,4.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,321084.7354576524,1767.6162499810741
readgrow:autozero_plus_growth,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,1.0,4.0,sMTJ-array,8.114512409999998,0.054707561084087704,0.03699376527813855,0.6580305918858497,0.15
readgrow:autozero_plus_growth,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,1.0,4.0,sMTJ-array-e2e,18.790839721571473,0.9493585433458687,0.0856667509907644,1.5238065775560028,2.6029999999999998
readgrow:autozero_plus_growth,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,1.0,4.0,cmos-pbit,12.331512409999998,0.36471707389391805,0.0562189140357717,1.0,1.0
readgrow:autozero_plus_growth,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,1.0,4.0,fpga-sbm,1000.0000000000001,0.0182358536946959,4.558963423673976,81.09305385680591,0.049999999999999996
readgrow:autozero_plus_growth,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,1.0,4.0,cpu-numba,3959460.399957606,644.6798264604378,18051.035140892258,321084.7354576524,1767.6162499810741
readgrow:autozero_plus_growth,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,4.0,4.0,sMTJ-array,8.114512409999998,0.054707561084087704,0.03699376527813855,0.6580305918858497,0.15
readgrow:autozero_plus_growth,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,4.0,4.0,sMTJ-array-e2e,13.294839721571472,2.9221131960380715,0.06061068801425224,1.0781191535589978,8.012
readgrow:autozero_plus_growth,G22,2000,10000,0.02,19.99,count_core,8,366.76,MEASURED,1,7.3315,2,64,4.0,4.0,cmos-pbit,12.331512409999998,0.36471707389391805,0.0562189140357717,1.0,1.0
